Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,18/02/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,18/02/2024,6.8844,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,18/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,18/02/2024,78.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,18/02/2024,94.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,18/02/2024,65.6,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,18/02/2024,1159.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,18/02/2024,958.42,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,18/02/2024,1036.51,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,18/02/2024,38.3,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,18/02/2024,11.07,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,18/02/2024,14.86,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,18/02/2024,11.4,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,18/02/2024,12.03,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,18/02/2024,9.19,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,18/02/2024,15.9,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,19/02/2024,-1.8,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,19/02/2024,0.3,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,19/02/2024,359.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,19/02/2024,45.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,19/02/2024,2.06,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,19/02/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,19/02/2024,8.7516,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,19/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,19/02/2024,63.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,19/02/2024,89.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,19/02/2024,83.0,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,19/02/2024,1363.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,19/02/2024,957.19,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,19/02/2024,1035.22,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,19/02/2024,54.5,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,19/02/2024,10.08,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,19/02/2024,15.75,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,19/02/2024,11.62,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,19/02/2024,11.97,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,19/02/2024,9.95,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,19/02/2024,27.9,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,20/02/2024,-2.6,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,20/02/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,20/02/2024,0.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,20/02/2024,225.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,20/02/2024,2.64,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,20/02/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,20/02/2024,7.1345,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,20/02/2024,86.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,20/02/2024,53.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,20/02/2024,70.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,20/02/2024,67.3,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,20/02/2024,1200.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,20/02/2024,953.76,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,20/02/2024,1030.86,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,20/02/2024,24.3,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,20/02/2024,8.94,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,20/02/2024,17.49,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,20/02/2024,12.19,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,20/02/2024,14.41,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,20/02/2024,12.04,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,20/02/2024,10.4,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,21/02/2024,26.4,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,21/02/2024,27.1,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,21/02/2024,359.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,21/02/2024,180.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,21/02/2024,0.67,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,21/02/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,21/02/2024,0.0,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,21/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,21/02/2024,69.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,21/02/2024,96.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,21/02/2024,0.0,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,21/02/2024,289.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,21/02/2024,946.86,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,21/02/2024,1024.66,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,21/02/2024,71.0,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,21/02/2024,9.25,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,21/02/2024,11.97,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,21/02/2024,9.47,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,21/02/2024,9.86,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,21/02/2024,8.44,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,21/02/2024,33.0,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,22/02/2024,41.3,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,22/02/2024,42.3,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,22/02/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,22/02/2024,270.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,22/02/2024,1.03,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,22/02/2024,9.67,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,22/02/2024,3.3001,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,22/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,22/02/2024,69.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,22/02/2024,93.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,22/02/2024,30.9,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,22/02/2024,819.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,22/02/2024,936.75,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,22/02/2024,1014.32,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,22/02/2024,96.5,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,22/02/2024,6.9,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,22/02/2024,11.53,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,22/02/2024,7.76,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,22/02/2024,7.92,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,22/02/2024,3.68,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,22/02/2024,38.3,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,23/02/2024,12.4,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,23/02/2024,13.4,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,23/02/2024,178.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,23/02/2024,270.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,23/02/2024,1.01,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,23/02/2024,24.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,23/02/2024,5.05,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,23/02/2024,99.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,23/02/2024,80.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,23/02/2024,94.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,23/02/2024,47.0,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,23/02/2024,1003.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,23/02/2024,934.59,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,23/02/2024,1013.13,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,23/02/2024,81.6,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,23/02/2024,3.23,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,23/02/2024,6.44,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,23/02/2024,4.07,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,23/02/2024,4.17,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,23/02/2024,2.77,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,23/02/2024,37.8,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,24/02/2024,25.4,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,24/02/2024,26.1,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,24/02/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,24/02/2024,270.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,24/02/2024,0.66,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,24/02/2024,17.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,24/02/2024,3.2836,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,24/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,24/02/2024,86.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,24/02/2024,96.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,24/02/2024,30.5,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,24/02/2024,698.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,24/02/2024,937.14,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,24/02/2024,1015.33,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,24/02/2024,69.6,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,24/02/2024,5.42,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,24/02/2024,10.13,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,24/02/2024,6.09,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,24/02/2024,6.02,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,24/02/2024,2.96,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,24/02/2024,27.4,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,25/02/2024,67.5,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,25/02/2024,67.5,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,25/02/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,25/02/2024,225.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,25/02/2024,0.02,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,25/02/2024,2.83,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,25/02/2024,0.0834,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,25/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,25/02/2024,95.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,25/02/2024,100.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,25/02/2024,0.8,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,25/02/2024,172.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,25/02/2024,931.36,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,25/02/2024,1008.14,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,25/02/2024,95.6,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,25/02/2024,8.9,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,25/02/2024,11.13,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,25/02/2024,8.63,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,25/02/2024,8.96,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,25/02/2024,5.5,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,25/02/2024,35.0,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,26/02/2024,5.6,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,26/02/2024,6.6,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,26/02/2024,0.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,26/02/2024,0.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,26/02/2024,0.97,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,26/02/2024,24.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,26/02/2024,4.0333,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,26/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,26/02/2024,76.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,26/02/2024,94.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,26/02/2024,37.1,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,26/02/2024,941.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,26/02/2024,938.41,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,26/02/2024,1017.27,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,26/02/2024,94.9,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,26/02/2024,3.3,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,26/02/2024,6.79,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,26/02/2024,4.01,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,26/02/2024,4.22,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,26/02/2024,2.51,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,26/02/2024,41.8,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,27/02/2024,-1.2,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,27/02/2024,0.4,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,27/02/2024,1.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,27/02/2024,0.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,27/02/2024,1.57,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,27/02/2024,20.17,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,27/02/2024,7.2508,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,27/02/2024,98.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,27/02/2024,65.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,27/02/2024,84.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,27/02/2024,66.4,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,27/02/2024,1236.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,27/02/2024,949.28,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,27/02/2024,1028.75,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,27/02/2024,55.2,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,27/02/2024,2.69,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,27/02/2024,7.92,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,27/02/2024,5.2,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,27/02/2024,5.25,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,27/02/2024,3.32,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,27/02/2024,30.6,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,28/02/2024,-0.2,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,28/02/2024,0.6,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,28/02/2024,0.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,28/02/2024,0.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,28/02/2024,0.83,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,28/02/2024,9.17,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,28/02/2024,2.7831,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,28/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,28/02/2024,83.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,28/02/2024,97.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,28/02/2024,25.4,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,28/02/2024,754.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,28/02/2024,950.25,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,28/02/2024,1029.02,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,28/02/2024,23.3,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,28/02/2024,7.2,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,28/02/2024,10.16,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,28/02/2024,8.4,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,28/02/2024,7.66,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,28/02/2024,5.45,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,28/02/2024,11.9,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,29/02/2024,8.1,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,29/02/2024,9.3,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,29/02/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,29/02/2024,315.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,29/02/2024,1.18,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,29/02/2024,17.5,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,29/02/2024,3.8335,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,29/02/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,29/02/2024,65.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,29/02/2024,91.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,29/02/2024,34.8,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,29/02/2024,924.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,29/02/2024,945.14,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,29/02/2024,1024.01,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,29/02/2024,62.6,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,29/02/2024,4.57,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,29/02/2024,8.0,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,29/02/2024,5.84,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,29/02/2024,6.02,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,29/02/2024,3.55,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,29/02/2024,24.6,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,01/03/2024,34.1,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,01/03/2024,34.2,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,01/03/2024,1.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,01/03/2024,270.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,01/03/2024,0.12,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,01/03/2024,12.67,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,01/03/2024,0.0,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,01/03/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,01/03/2024,97.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,01/03/2024,99.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,01/03/2024,0.0,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,01/03/2024,139.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,01/03/2024,939.5,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,01/03/2024,1017.61,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,01/03/2024,61.6,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,01/03/2024,6.75,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,01/03/2024,8.19,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,01/03/2024,6.54,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,01/03/2024,6.84,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,01/03/2024,4.35,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,01/03/2024,25.0,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,02/03/2024,28.3,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,02/03/2024,29.2,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,02/03/2024,179.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,02/03/2024,315.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,02/03/2024,0.88,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,02/03/2024,22.17,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,02/03/2024,4.1672,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,02/03/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,02/03/2024,88.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,02/03/2024,97.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,02/03/2024,37.7,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,02/03/2024,958.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,02/03/2024,928.26,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,02/03/2024,1006.16,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,02/03/2024,75.2,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,02/03/2024,4.12,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,02/03/2024,7.6,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,02/03/2024,4.55,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,02/03/2024,4.54,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,02/03/2024,2.1,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,02/03/2024,30.0,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,03/03/2024,14.4,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,03/03/2024,15.3,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,03/03/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,03/03/2024,270.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,03/03/2024,0.89,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,03/03/2024,19.67,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,03/03/2024,4.0504,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,03/03/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,03/03/2024,88.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,03/03/2024,96.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,03/03/2024,36.4,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,03/03/2024,872.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,03/03/2024,935.78,1
