Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Muralla,Chuvia,L/m2,PP_SUM_1.5m,04/04/2024,26.9,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,04/04/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,04/04/2024,180.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,04/04/2024,0.52,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,04/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,04/04/2024,0.75,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,04/04/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,04/04/2024,92.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,04/04/2024,99.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,04/04/2024,5.9,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,04/04/2024,602.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,04/04/2024,936.66,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,04/04/2024,1013.59,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,04/04/2024,82.7,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,04/04/2024,9.82,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,04/04/2024,10.88,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,04/04/2024,9.78,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,04/04/2024,9.93,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,04/04/2024,9.26,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,04/04/2024,45.0,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,05/04/2024,35.9,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,05/04/2024,37.5,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,05/04/2024,359.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,05/04/2024,180.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,05/04/2024,1.59,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,05/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,05/04/2024,0.9668,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,05/04/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,05/04/2024,32.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,05/04/2024,86.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,05/04/2024,7.6,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,05/04/2024,716.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,05/04/2024,929.88,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,05/04/2024,1005.41,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,05/04/2024,86.9,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,05/04/2024,10.16,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,05/04/2024,17.49,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,05/04/2024,12.16,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,05/04/2024,12.94,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,05/04/2024,10.12,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,05/04/2024,41.1,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,06/04/2024,19.8,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,06/04/2024,20.3,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,06/04/2024,0.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,06/04/2024,180.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,06/04/2024,0.52,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,06/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,06/04/2024,0.6667,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,06/04/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,06/04/2024,99.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,06/04/2024,100.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,06/04/2024,5.2,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,06/04/2024,488.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,06/04/2024,932.02,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,06/04/2024,1008.62,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,06/04/2024,74.5,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,06/04/2024,9.72,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,06/04/2024,11.09,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,06/04/2024,9.6,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,06/04/2024,9.74,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,06/04/2024,8.16,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,06/04/2024,35.6,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,07/04/2024,2.0,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,07/04/2024,4.1,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,07/04/2024,0.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,07/04/2024,180.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,07/04/2024,2.11,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,07/04/2024,0.5,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,07/04/2024,7.6674,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,07/04/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,07/04/2024,60.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,07/04/2024,92.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,07/04/2024,59.9,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,07/04/2024,1813.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,07/04/2024,936.89,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,07/04/2024,1014.05,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,07/04/2024,56.3,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,07/04/2024,7.91,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,07/04/2024,12.88,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,07/04/2024,10.27,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,07/04/2024,9.34,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,07/04/2024,6.52,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,07/04/2024,26.6,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,08/04/2024,45.5,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,08/04/2024,47.1,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,08/04/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,08/04/2024,315.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,08/04/2024,1.6,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,08/04/2024,11.67,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,08/04/2024,4.6006,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,08/04/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,08/04/2024,70.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,08/04/2024,92.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,08/04/2024,35.8,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,08/04/2024,1411.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,08/04/2024,937.63,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,08/04/2024,1015.6,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,08/04/2024,75.1,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,08/04/2024,5.59,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,08/04/2024,9.48,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,08/04/2024,7.26,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,08/04/2024,6.9,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,08/04/2024,4.54,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,08/04/2024,28.6,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,09/04/2024,-2.7,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,09/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,09/04/2024,359.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,09/04/2024,315.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,09/04/2024,2.68,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,09/04/2024,11.17,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,09/04/2024,7.2341,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,09/04/2024,95.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,09/04/2024,66.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,09/04/2024,82.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,09/04/2024,56.1,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,09/04/2024,1849.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,09/04/2024,952.72,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,09/04/2024,1031.88,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,09/04/2024,42.3,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,09/04/2024,4.33,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,09/04/2024,11.86,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,09/04/2024,8.96,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,09/04/2024,7.23,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,09/04/2024,4.35,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,09/04/2024,12.5,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,10/04/2024,-3.9,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,10/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,10/04/2024,181.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,10/04/2024,45.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,10/04/2024,3.92,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,10/04/2024,4.83,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,10/04/2024,10.6686,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,10/04/2024,94.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,10/04/2024,32.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,10/04/2024,64.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,10/04/2024,82.4,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,10/04/2024,2197.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,10/04/2024,954.31,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,10/04/2024,1031.94,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,10/04/2024,29.1,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,10/04/2024,5.75,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,10/04/2024,19.53,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,10/04/2024,13.39,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,10/04/2024,12.98,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,10/04/2024,5.92,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,10/04/2024,10.6,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,11/04/2024,-5.0,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,11/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,11/04/2024,359.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,11/04/2024,45.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,11/04/2024,5.04,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,11/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,11/04/2024,10.952,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,11/04/2024,78.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,11/04/2024,46.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,11/04/2024,60.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,11/04/2024,84.3,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,11/04/2024,2283.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,11/04/2024,953.48,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,11/04/2024,1029.49,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,11/04/2024,38.7,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,11/04/2024,10.14,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,11/04/2024,23.3,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,11/04/2024,17.54,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,11/04/2024,18.24,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,11/04/2024,12.08,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,11/04/2024,14.7,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,12/04/2024,-6.3,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,12/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,12/04/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,12/04/2024,180.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,12/04/2024,6.33,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,12/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,12/04/2024,11.3689,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,12/04/2024,61.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,12/04/2024,40.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,12/04/2024,52.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,12/04/2024,87.2,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,12/04/2024,2456.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,12/04/2024,953.25,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,12/04/2024,1028.32,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,12/04/2024,35.2,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,12/04/2024,11.29,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,12/04/2024,25.22,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,12/04/2024,19.14,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,12/04/2024,21.59,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,12/04/2024,18.67,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,12/04/2024,12.1,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,13/04/2024,-6.2,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,13/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,13/04/2024,1.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,13/04/2024,315.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,13/04/2024,6.18,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,13/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,13/04/2024,11.252,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,13/04/2024,64.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,13/04/2024,37.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,13/04/2024,52.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,13/04/2024,85.9,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,13/04/2024,2309.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,13/04/2024,951.22,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,13/04/2024,1026.39,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,13/04/2024,31.6,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,13/04/2024,10.46,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,13/04/2024,23.75,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,13/04/2024,18.16,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,13/04/2024,20.64,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,13/04/2024,17.71,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,13/04/2024,11.1,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,14/04/2024,-6.1,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,14/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,14/04/2024,180.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,14/04/2024,0.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,14/04/2024,6.15,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,14/04/2024,0.0,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,14/04/2024,11.4022,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,14/04/2024,99.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,14/04/2024,39.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,14/04/2024,54.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,14/04/2024,86.8,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,14/04/2024,2466.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,14/04/2024,948.41,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,14/04/2024,1024.1,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,14/04/2024,40.5,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,14/04/2024,8.34,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,14/04/2024,23.2,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,14/04/2024,17.76,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,14/04/2024,18.11,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,14/04/2024,8.88,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,14/04/2024,19.8,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,15/04/2024,-3.4,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,15/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,15/04/2024,359.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,15/04/2024,0.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,15/04/2024,3.37,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,15/04/2024,3.83,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,15/04/2024,9.5185,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,15/04/2024,100.0,1
Muralla,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,15/04/2024,52.0,1
Muralla,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,15/04/2024,85.0,1
Muralla,Insolación,%,INS_RATIO_1.5m,15/04/2024,72.2,1
Muralla,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,15/04/2024,2477.0,1
Muralla,Presión,hPa,PR_AVG_1.5m,15/04/2024,947.89,1
Muralla,Presión reducida,hPa,PRED_AVG_1.5m,15/04/2024,1025.76,1
Muralla,Refacho máximo a 10m,km/h,VV_MAX_10m,15/04/2024,60.1,1
Muralla,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,15/04/2024,7.47,1
Muralla,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,15/04/2024,15.52,1
Muralla,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,15/04/2024,11.55,1
Muralla,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,15/04/2024,10.1,1
Muralla,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,15/04/2024,6.64,1
Muralla,Velocidade do vento a 10m,km/h,VV_AVG_10m,15/04/2024,37.9,1
Muralla,Balance hídrico,L/m2,BH_SUM_1.5m,16/04/2024,-2.9,1
Muralla,Chuvia,L/m2,PP_SUM_1.5m,16/04/2024,0.0,1
Muralla,Dirección do refacho a 10m,º,DV_CONDICION_10m,16/04/2024,1.0,1
Muralla,Dirección do vento predominante a 10m,º,DVP_MODA_10m,16/04/2024,0.0,1
Muralla,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,16/04/2024,2.86,1
Muralla,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,16/04/2024,8.17,1
Muralla,Horas de sol,h,HSOL_SUM_1.5m,16/04/2024,11.0855,1
Muralla,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,16/04/2024,99.0,1
