Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Marco da Curra,Insolación,%,INS_RATIO_1.5m,14/01/2024,12.1,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,14/01/2024,310.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,14/01/2024,939.07,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,14/01/2024,1014.75,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,14/01/2024,47.4,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,14/01/2024,10.17,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,14/01/2024,7.92,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,14/01/2024,13.23,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,14/01/2024,10.74,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,14/01/2024,10.66,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,14/01/2024,8.2,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,14/01/2024,21.8,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,15/01/2024,9.2,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,15/01/2024,9.4,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,15/01/2024,282.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,15/01/2024,270.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,15/01/2024,0.25,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,15/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,15/01/2024,0.2,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,15/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,15/01/2024,93.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,15/01/2024,99.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,15/01/2024,2.2,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,15/01/2024,212.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,15/01/2024,936.32,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,15/01/2024,1011.58,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,15/01/2024,39.9,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,15/01/2024,11.1,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,15/01/2024,10.13,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,15/01/2024,12.56,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,15/01/2024,11.48,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,15/01/2024,11.29,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,15/01/2024,8.98,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,15/01/2024,18.3,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,16/01/2024,14.2,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,16/01/2024,14.8,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,16/01/2024,228.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,16/01/2024,180.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,16/01/2024,0.59,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,16/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,16/01/2024,1.0001,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,16/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,16/01/2024,81.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,16/01/2024,94.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,16/01/2024,10.9,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,16/01/2024,248.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,16/01/2024,928.0,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,16/01/2024,1002.7,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,16/01/2024,93.0,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,16/01/2024,10.11,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,16/01/2024,9.98,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,16/01/2024,12.86,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,16/01/2024,10.85,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,16/01/2024,10.99,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,16/01/2024,8.55,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,16/01/2024,34.2,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,17/01/2024,20.2,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,17/01/2024,20.7,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,17/01/2024,238.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,17/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,17/01/2024,0.49,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,17/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,17/01/2024,0.6333,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,17/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,17/01/2024,88.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,17/01/2024,96.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,17/01/2024,6.9,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,17/01/2024,242.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,17/01/2024,918.73,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,17/01/2024,993.04,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,17/01/2024,85.9,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,17/01/2024,9.07,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,17/01/2024,10.02,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,17/01/2024,12.02,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,17/01/2024,9.69,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,17/01/2024,9.74,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,17/01/2024,8.83,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,17/01/2024,45.5,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,18/01/2024,6.6,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,18/01/2024,7.1,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,18/01/2024,231.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,18/01/2024,45.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,18/01/2024,0.54,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,18/01/2024,16.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,18/01/2024,0.2834,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,18/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,18/01/2024,91.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,18/01/2024,96.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,18/01/2024,3.1,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,18/01/2024,272.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,18/01/2024,931.52,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,18/01/2024,1007.94,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,18/01/2024,82.5,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,18/01/2024,5.62,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,18/01/2024,8.76,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,18/01/2024,9.36,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,18/01/2024,6.4,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,18/01/2024,6.17,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,18/01/2024,3.25,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,18/01/2024,25.6,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,19/01/2024,-1.6,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,19/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,19/01/2024,76.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,19/01/2024,90.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,19/01/2024,1.63,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,19/01/2024,24.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,19/01/2024,6.9846,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,19/01/2024,96.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,19/01/2024,53.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,19/01/2024,76.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,19/01/2024,75.6,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,19/01/2024,987.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,19/01/2024,938.69,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,19/01/2024,1016.56,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,19/01/2024,63.0,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,19/01/2024,-0.47,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,19/01/2024,6.81,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,19/01/2024,5.71,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,19/01/2024,3.63,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,19/01/2024,3.52,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,19/01/2024,0.24,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,19/01/2024,22.0,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,20/01/2024,-1.7,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,20/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,20/01/2024,202.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,20/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,20/01/2024,1.72,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,20/01/2024,19.83,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,20/01/2024,7.3014,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,20/01/2024,92.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,20/01/2024,58.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,20/01/2024,73.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,20/01/2024,78.7,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,20/01/2024,971.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,20/01/2024,947.16,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,20/01/2024,1025.76,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,20/01/2024,48.2,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,20/01/2024,-0.93,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,20/01/2024,4.9,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,20/01/2024,8.52,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,20/01/2024,3.47,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,20/01/2024,3.48,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,20/01/2024,-1.18,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,20/01/2024,24.0,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,21/01/2024,0.0,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,21/01/2024,0.5,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,21/01/2024,219.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,21/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,21/01/2024,0.48,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,21/01/2024,6.67,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,21/01/2024,2.3167,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,21/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,21/01/2024,88.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,21/01/2024,95.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,21/01/2024,24.9,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,21/01/2024,524.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,21/01/2024,952.17,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,21/01/2024,1029.59,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,21/01/2024,72.9,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,21/01/2024,7.65,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,21/01/2024,7.03,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,21/01/2024,11.29,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,21/01/2024,8.76,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,21/01/2024,8.48,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,21/01/2024,5.21,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,21/01/2024,34.3,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,22/01/2024,10.2,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,22/01/2024,10.3,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,22/01/2024,237.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,22/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,22/01/2024,0.11,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,22/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,22/01/2024,0.0,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,22/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,22/01/2024,92.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,22/01/2024,98.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,22/01/2024,0.0,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,22/01/2024,128.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,22/01/2024,955.28,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,22/01/2024,1032.05,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,22/01/2024,83.1,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,22/01/2024,11.03,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,22/01/2024,9.45,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,22/01/2024,12.11,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,22/01/2024,11.44,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,22/01/2024,11.36,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,22/01/2024,9.81,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,22/01/2024,32.7,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,23/01/2024,-0.4,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,23/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,23/01/2024,243.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,23/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,23/01/2024,0.41,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,23/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,23/01/2024,0.0333,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,23/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,23/01/2024,90.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,23/01/2024,97.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,23/01/2024,0.4,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,23/01/2024,250.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,23/01/2024,959.6,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,23/01/2024,1036.67,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,23/01/2024,45.1,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,23/01/2024,11.05,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,23/01/2024,10.48,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,23/01/2024,12.44,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,23/01/2024,11.62,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,23/01/2024,11.54,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,23/01/2024,10.0,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,23/01/2024,21.6,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,24/01/2024,-2.0,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,24/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,24/01/2024,188.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,24/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,24/01/2024,2.0,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,24/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,24/01/2024,7.5682,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,24/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,24/01/2024,62.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,24/01/2024,82.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,24/01/2024,80.4,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,24/01/2024,1013.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,24/01/2024,958.83,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,24/01/2024,1035.63,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,24/01/2024,34.7,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,24/01/2024,9.25,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,24/01/2024,10.15,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,24/01/2024,17.97,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,24/01/2024,12.47,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,24/01/2024,12.51,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,24/01/2024,7.39,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,24/01/2024,17.9,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,25/01/2024,-2.1,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,25/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,25/01/2024,227.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,25/01/2024,225.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,25/01/2024,2.07,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,25/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,25/01/2024,7.4182,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,25/01/2024,99.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,25/01/2024,58.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,25/01/2024,82.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,25/01/2024,78.5,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,25/01/2024,995.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,25/01/2024,956.73,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,25/01/2024,1033.59,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,25/01/2024,36.9,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,25/01/2024,8.53,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,25/01/2024,10.3,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,25/01/2024,16.97,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,25/01/2024,11.44,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,25/01/2024,11.72,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,25/01/2024,8.61,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,25/01/2024,15.7,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,26/01/2024,-1.9,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,26/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,26/01/2024,138.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,26/01/2024,135.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,26/01/2024,1.95,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,26/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,26/01/2024,5.434,1
Marco da Curra,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,26/01/2024,90.0,1
Marco da Curra,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,26/01/2024,60.0,1
Marco da Curra,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,26/01/2024,77.0,1
Marco da Curra,Insolación,%,INS_RATIO_1.5m,26/01/2024,57.3,1
Marco da Curra,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,26/01/2024,804.0,1
Marco da Curra,Presión,hPa,PR_AVG_1.5m,26/01/2024,956.16,1
Marco da Curra,Presión reducida,hPa,PRED_AVG_1.5m,26/01/2024,1033.25,1
Marco da Curra,Refacho máximo a 10m,km/h,VV_MAX_10m,26/01/2024,33.4,1
Marco da Curra,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,26/01/2024,6.96,1
Marco da Curra,Temperatura do solo a -0.1m,ºC,TS_AVG_-0.1m,26/01/2024,9.61,1
Marco da Curra,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,26/01/2024,15.21,1
Marco da Curra,Temperatura media a 0.1m,ºC,TA_AVG_0.1m,26/01/2024,10.16,1
Marco da Curra,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,26/01/2024,10.87,1
Marco da Curra,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,26/01/2024,8.56,1
Marco da Curra,Velocidade do vento a 10m,km/h,VV_AVG_10m,26/01/2024,14.0,1
Marco da Curra,Balance hídrico,L/m2,BH_SUM_1.5m,27/01/2024,-2.9,1
Marco da Curra,Chuvia,L/m2,PP_SUM_1.5m,27/01/2024,0.0,1
Marco da Curra,Dirección do refacho a 10m,º,DV_CONDICION_10m,27/01/2024,165.0,1
Marco da Curra,Dirección do vento predominante a 10m,º,DVP_MODA_10m,27/01/2024,180.0,1
Marco da Curra,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,27/01/2024,2.9,1
Marco da Curra,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,27/01/2024,0.0,1
Marco da Curra,Horas de sol,h,HSOL_SUM_1.5m,27/01/2024,7.4348,1
